index,Id,Name,ENI,MMSI,capacityTon,capacityM3,lengthCm,widthCm,maxDraughtCm,minDraughtCm,tonnageCertificates,flag,avgFuelConsumptionLtrKm,categoryTon,categoryM3,categoryM2
422,453,Marpol 14,3310492,244660598.0,9950.0,950.0,7492.0,751.0,262.0,122.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,10000.0,1000.0,6791400
423,454,Mart,2335987,244820290.0,2894.0,3017.0,10999.0,1144.0,340.0,140.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,3000.0,3500.0,13704900
424,455,Matrico,2327267,244660518.0,3350.0,4180.0,12485.0,1139.0,350.0,99.0,"{""190"":""1194"",""180"":""1062"",""290"":""2536"",""280"":""2400"",""270"":""2265"",""260"":""2130"",""250"":""1996"",""240"":""1861"",""350"":""3350"",""340"":""3214"",""220"":""1594"",""330"":""3078"",""210"":""1460"",""320"":""2942"",""200"":""1327"",""310"":""2807"",""300"":""2671"",""229"":""1727""}",NL,,3500.0,4500.0,15087600
425,456,Maxwell,2321911,244630141.0,2029.0,2045.0,8599.0,1140.0,332.0,148.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,2500.0,2500.0,10939500
426,457,Memphis,2333726,244740035.0,3265.0,3771.0,11000.0,1145.0,376.0,160.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,3500.0,4000.0,13704900
427,458,Midway,2332444,244650593.0,4221.0,4514.0,11000.0,1350.0,421.0,90.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,4500.0,5000.0,15087600
428,459,Milly,2335619,211668470.0,1503.0,1870.0,8585.0,960.0,300.0,110.0,"{""190"":""663"",""290"":""1425"",""170"":""515"",""390"":"""",""270"":""1270"",""150"":""368"",""370"":"""",""250"":""1117"",""130"":""224"",""350"":"""",""230"":"""",""110"":""83"",""330"":"""",""210"":""813"",""310"":"""",""90"":"""",""180"":""589"",""280"":""1348"",""160"":""441"",""380"":"""",""260"":""1193"",""140"":""296"",""360"":"""",""240"":""1040"",""120"":""153"",""340"":"""",""220"":""888"",""100"":"""",""320"":"""",""200"":""738"",""300"":""1503"",""400"":"""",""80"":""""}",NL,4.11,2000.0,2000.0,9556800
429,460,Minor,5501520,211496300.0,1213.0,1516.0,8000.0,819.0,271.0,120.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,1500.0,2000.0,6791400
430,462,Mistral,4807440,211482150.0,3354.0,4149.0,12486.0,1140.0,350.0,100.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,3500.0,4500.0,15087600
431,463,Montreal,2333685,244700690.0,4181.0,4509.0,11000.0,1358.0,416.0,95.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,4500.0,5000.0,15087600
432,464,Neptunus,2318139,244660232.0,3001.0,3410.0,10982.0,1140.0,370.0,110.0,,NL,,3500.0,3500.0,13704900
433,465,Nevada,2337401,244070112.0,2798.0,2975.0,10988.0,1144.0,331.0,100.0,,NL,,3000.0,3000.0,13704900
434,466,Nicky,2333131,244690365.0,1692.0,1867.0,8590.0,960.0,320.0,94.0,,NL,,2000.0,2000.0,9556800
435,468,Oceanic,6003770,244690469.0,1296.0,1508.0,8500.0,956.0,273.0,130.0,,NL,,1500.0,2000.0,8174100
436,470,Okuporos,2317827,244030043.0,860.0,1182.0,7012.0,727.0,254.0,120.0,,NL,,1000.0,1500.0,5408700
437,471,Oostzee,6105206,205502790.0,4241.0,4973.0,13000.0,1145.0,399.0,170.0,,NL,,4500.0,5000.0,15087600
438,472,Paceas,2320020,244650835.0,2452.0,3242.0,10945.0,1140.0,321.0,146.0,,NL,,2500.0,3500.0,13704900
439,473,Pacific,6003867,205364990.0,2420.0,3244.0,10495.0,1054.0,319.0,140.0,,NL,,2500.0,3500.0,12322200
440,474,Pafos,2325638,244670146.0,3705.0,4454.0,10910.0,1136.0,401.0,160.0,,NL,,4000.0,4500.0,13704900
441,475,Pallas,6004160,205371790.0,2996.0,4067.0,10985.0,1138.0,342.0,160.0,,NL,,3000.0,4500.0,13704900
442,476,Pamir,2325934,205535490.0,2946.0,3784.0,10990.0,1145.0,356.0,160.0,,NL,,3000.0,4000.0,13704900
443,477,Panera,2335420,244790535.0,3510.0,3812.0,13500.0,1140.0,331.0,100.0,,NL,,4000.0,4000.0,16470300
444,478,Patmos,6002218,205492690.0,2995.0,3659.0,10996.0,1140.0,392.0,170.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,3000.0,4000.0,13704900
445,482,Pilator,2327515,211555310.0,3228.0,3779.0,11000.0,1145.0,376.0,100.0,,NL,,3500.0,4000.0,13704900
446,483,Piz Languard,7001713,269057085.0,2706.0,3300.0,10950.0,1125.0,338.0,130.0,,NL,,3000.0,3500.0,12322200
447,484,Piz Palue,2333722,244700930.0,2645.0,3023.0,11000.0,1142.0,320.0,130.0,,NL,,3000.0,3500.0,13704900
448,485,Pluto,2334521,244740957.0,1564.0,1884.0,8584.0,960.0,307.0,135.0,,NL,,2000.0,2000.0,9556800
449,486,Port 4,2322053,244660018.0,1411.0,1138.0,7989.0,900.0,317.0,140.0,,NL,,1500.0,1500.0,8174100
450,487,Pride of Faial,2332399,244630829.0,2886.0,3410.0,10994.0,1145.0,340.0,89.0,,NL,,3000.0,3500.0,13704900
451,488,Primera,2326537,244620352.0,6673.0,7570.0,13499.0,1680.0,420.0,210.0,,NL,,7000.0,8000.0,23383800
452,489,Puccini,2334939,205522890.0,2375.0,2638.0,8600.0,1145.0,380.0,148.0,,NL,,2500.0,3000.0,10939500
453,490,Quadrans I,2331646,244650228.0,3233.0,3768.0,11000.0,1145.0,377.0,160.0,,NL,,3500.0,4000.0,13704900
454,491,Quantum,2325170,211774670.0,1199.0,643.0,8000.0,819.0,185.0,120.0,,NL,,1500.0,1000.0,6791400
455,492,Regentes,2336059,244830512.0,8723.0,9016.0,13500.0,1755.0,501.0,85.0,,NL,,9000.0,9500.0,24766500
456,493,Renee,2331643,244690333.0,3224.0,3772.0,11000.0,1145.0,376.0,130.0,,NL,,3500.0,4000.0,13704900
457,494,Rezovar,2331877,244690521.0,2581.0,3014.0,11000.0,1144.0,313.0,150.0,,NL,,3000.0,3500.0,13704900
458,495,Rhody,6004015,244660475.0,4037.0,4927.0,12192.0,1333.0,369.0,130.0,,NL,,4500.0,5000.0,16470300
459,497,Riva,2333491,244690318.0,2504.0,3021.0,11000.0,1145.0,312.0,119.0,,NL,,3000.0,3500.0,13704900
460,498,Rojas,2333567,244700884.0,3123.0,3731.0,10996.0,1145.0,376.0,120.0,,NL,,3500.0,4000.0,13704900
461,499,Roxanna,2324280,244670267.0,2595.0,3350.0,11000.0,1145.0,333.0,160.0,,NL,,3000.0,3500.0,13704900
462,500,Rozalinde,2326622,244620961.0,3498.0,4408.0,11000.0,1355.0,360.0,165.0,,NL,,3500.0,4500.0,15087600
463,501,RP Dordrecht,2335652,244810632.0,2544.0,3027.0,11000.0,1145.0,311.0,137.0,,NL,,3000.0,3500.0,13704900
464,502,RP Wien,7001729,269057123.0,2519.0,3297.0,11000.0,1050.0,333.0,111.0,,NL,,3000.0,3500.0,12322200
465,503,RPG Bristol,2337327,269057620.0,2641.0,3025.0,11000.0,1140.0,321.0,100.0,,NL,,3000.0,3500.0,13704900
466,504,RPG Stockholm,2337416,269057642.0,2653.0,3016.0,11000.0,1140.0,321.0,100.0,,NL,,3000.0,3500.0,13704900
467,505,RPG Stuttgart,2337160,269057592.0,2653.0,3016.0,11000.0,1140.0,321.0,100.0,,NL,,3000.0,3500.0,13704900
468,506,Rygo,7001854,269057259.0,3999.0,4439.0,12500.0,1145.0,404.0,175.0,,NL,,4000.0,4500.0,15087600
469,507,Sally,2322526,244670237.0,2229.0,2900.0,10500.0,900.0,329.0,100.0,,NL,,2500.0,3000.0,9556800
470,508,Salvia,8046002,253242201.0,1306.0,1668.0,8000.0,900.0,272.0,108.0,,NL,,1500.0,2000.0,8174100
471,510,Sascha,4811140,211623180.0,2295.0,2620.0,8486.0,1145.0,387.0,120.0,,NL,,2500.0,3000.0,10939500
472,511,Savona,2332886,205544190.0,3549.0,4151.0,11000.0,1145.0,405.0,95.0,"{""190"":""987"",""290"":""2163"",""170"":""757"",""390"":""3367"",""270"":""1925"",""150"":""529"",""370"":""3125"",""250"":""1688"",""130"":""806"",""350"":""2883"",""230"":"""",""110"":""87"",""330"":""2642"",""210"":""1219"",""310"":""2402"",""90"":"""",""180"":""871"",""280"":""2044"",""160"":""642"",""380"":""3246"",""260"":""1806"",""140"":""417"",""360"":""3004"",""240"":""1570"",""120"":""196"",""340"":""2763"",""220"":""1335"",""100"":"""",""320"":""2522"",""200"":""1102"",""300"":""2283"",""400"":""3489"",""80"":""""}",NL,7.08,4000.0,4500.0,13704900
473,512,Scaldis,6004102,205364790.0,3801.0,4560.0,10986.0,1350.0,386.0,100.0,,NL,,4000.0,5000.0,15087600
474,513,Senda,6004212,211508260.0,1374.0,1686.0,8500.0,960.0,280.0,93.0,,NL,,1500.0,2000.0,8174100
475,514,Serano,2331756,244630605.0,4269.0,4893.0,10984.0,1354.0,426.0,111.0,,NL,,4500.0,5000.0,15087600
476,516,Sibo,2332329,244820397.0,3203.0,3780.0,11000.0,1145.0,376.0,105.0,,NL,,3500.0,4000.0,13704900
477,517,Sombra,2327110,244010511.0,3323.0,3705.0,10999.0,1145.0,390.0,136.0,,NL,,3500.0,4000.0,13704900
478,519,Somtrans 10,6003948,205369090.0,5801.0,6870.0,13500.0,1500.0,411.0,180.0,,NL,,6000.0,7000.0,20618400
479,520,Somtrans 11,6004073,205085300.0,5790.0,6891.0,13460.0,1499.0,412.0,180.0,,NL,,6000.0,7000.0,20618400
480,521,Somtrans 13,2327684,244660656.0,6609.0,10220.0,13500.0,1685.0,405.0,160.0,,NL,,7000.0,10500.0,23383800
481,522,Somtrans 14,2327532,244660655.0,5823.0,6883.0,13469.0,1500.0,412.0,140.0,,NL,,6000.0,7000.0,20618400
482,523,Somtrans 15,2332252,244650709.0,2702.0,3018.0,10990.0,1140.0,320.0,140.0,,NL,,3000.0,3500.0,13704900
483,524,Somtrans 16,2332526,244650711.0,2702.0,3022.0,10990.0,1140.0,321.0,140.0,,NL,,3000.0,3500.0,13704900
484,525,Somtrans 17,2325250,244060298.0,3546.0,4258.0,10999.0,1333.0,365.0,180.0,,NL,,4000.0,4500.0,15087600
485,526,Somtrans 20,2333399,244700714.0,4296.0,5162.0,13500.0,1145.0,399.0,170.0,"{""190"":""1251"",""290"":""2691"",""170"":""965"",""390"":""4162"",""270"":""2401"",""150"":"""",""370"":""3865"",""250"":""2112"",""130"":"""",""350"":""3570"",""230"":"""",""110"":"""",""330"":""3276"",""210"":""1537"",""310"":""2983"",""90"":"""",""180"":""1108"",""280"":""2546"",""160"":"""",""380"":""4013"",""260"":""2256"",""140"":"""",""360"":""3718"",""240"":""1967"",""120"":"""",""340"":""3423"",""220"":""1680"",""100"":"""",""320"":""3129"",""200"":""1394"",""300"":""2837"",""400"":"""",""80"":""""}",NL,,4500.0,5500.0,16470300
486,527,Somtrans 22,2332063,244650777.0,1703.0,1905.0,8596.0,960.0,313.0,130.0,,NL,,2000.0,2000.0,9556800
487,528,Somtrans 24,2334082,244740396.0,3134.0,3532.0,11000.0,1145.0,374.0,160.0,"{""190"":""962"",""290"":""2128"",""170"":""734"",""390"":"""",""270"":""1892"",""150"":"""",""370"":""3085"",""250"":""1657"",""130"":"""",""350"":""2844"",""230"":""1423"",""110"":"""",""330"":""2604"",""210"":""1191"",""310"":""2365"",""90"":"""",""180"":""847"",""280"":""2010"",""160"":""621"",""380"":"""",""260"":""1774"",""140"":"""",""360"":""2965"",""240"":""1540"",""120"":"""",""340"":""2724"",""220"":""1307"",""100"":"""",""320"":""2485"",""200"":""1076"",""300"":""2247"",""400"":"""",""80"":""""}",NL,6.23,3500.0,4000.0,13704900
488,529,Somtrans 29,2334950,205526290.0,6298.0,6786.0,13500.0,1500.0,450.0,138.0,,NL,,6500.0,7000.0,20618400
489,530,Somtrans 25,2333652,244650960.0,7162.0,9017.0,13500.0,1750.0,432.0,160.0,,NL,,7500.0,9500.0,24766500
490,531,Somtrans 26,2333653,244710230.0,8001.0,9012.0,13500.0,1755.0,470.0,180.0,,NL,,8500.0,9500.0,24766500
491,532,Somtrans 27,2336447,244870573.0,8701.0,9000.0,13500.0,1755.0,500.0,160.0,,NL,,9000.0,9500.0,24766500
492,533,Somtrans 28,2334948,205524390.0,6280.0,6634.0,13500.0,1500.0,430.0,138.0,,NL,,6500.0,7000.0,20618400
493,534,Somtrans 30,2334667,244750947.0,6235.0,6782.0,13500.0,1500.0,428.0,140.0,,NL,,6500.0,7000.0,20618400
494,535,Somtrans 31,2334931,244780451.0,6384.0,6784.0,13500.0,1500.0,430.0,141.0,,NL,,6500.0,7000.0,20618400
495,536,Somtrans 32,2335183,244780962.0,7890.0,8250.0,13500.0,1620.0,501.0,160.0,,NL,,8000.0,8500.0,22001100
496,537,Somtrans 33,2334844,244750922.0,7845.0,8256.0,13500.0,1620.0,499.0,160.0,,NL,,8000.0,8500.0,22001100
497,538,Sovereign,2327379,244620954.0,5814.0,5920.0,13482.0,1354.0,451.0,170.0,,NL,,6000.0,6000.0,19235700
498,539,Specht,2333472,244650132.0,1535.0,1834.0,8600.0,950.0,308.0,101.0,,NL,,2000.0,2000.0,8174100
499,540,Speelman,2332441,244660067.0,6330.0,6764.0,13500.0,1500.0,430.0,160.0,,NL,,6500.0,7000.0,20618400
500,541,Stavoridia,2332427,244670725.0,1890.0,2278.0,8580.0,1140.0,330.0,140.0,,NL,,2000.0,2500.0,10939500
501,542,Stavria,2103735,244670723.0,887.0,1038.0,7000.0,704.0,277.0,150.0,,NL,,1000.0,1500.0,5408700
502,544,Talo,2317310,244660576.0,1059.0,1387.0,7298.0,819.0,260.0,130.0,,NL,,1500.0,1500.0,6791400
503,545,Tamariva,2324933,244690332.0,1507.0,1898.0,8559.0,1048.0,295.0,140.0,,NL,,2000.0,2000.0,9556800
504,546,Telstar,2327021,244690528.0,3180.0,3782.0,10993.0,1144.0,375.0,130.0,,NL,,3500.0,4000.0,13704900
505,547,Thalys,2328551,205457590.0,8277.0,8977.0,13500.0,1750.0,480.0,102.0,,NL,,8500.0,9000.0,24766500
506,548,Neckartal,2327472,244750518.0,2426.0,3026.0,10499.0,1145.0,315.0,95.0,,NL,,2500.0,3500.0,12322200
507,549,Thrasos,7001631,269056957.0,2716.0,3245.0,10940.0,1140.0,362.0,195.0,,NL,,3000.0,3500.0,13704900
508,551,Toermalijn,2324023,244700621.0,3086.0,3915.0,10500.0,1140.0,372.0,160.0,,NL,,3500.0,4000.0,12322200
509,552,Treasure,2322917,244660896.0,2214.0,2788.0,10934.0,958.0,320.0,89.0,,NL,,2500.0,3000.0,10939500
510,553,Tristan,2334081,244710903.0,4580.0,5160.0,13500.0,1145.0,416.0,94.0,,NL,,5000.0,5500.0,16470300
511,554,Turquoise,2327358,244010042.0,4221.0,4497.0,10999.0,1354.0,421.0,180.0,,NL,,4500.0,4500.0,15087600
512,555,Typhoon,3270544,244630033.0,987.0,1257.0,7916.0,792.0,252.0,140.0,,NL,,1000.0,1500.0,6791400
513,556,Monica,7001808,244075554.0,3456.0,4141.0,12490.0,1145.0,361.0,102.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""230"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":""""}",NL,7.08,3500.0,4500.0,15087600
514,558,Vancouver,2327359,244020876.0,4235.0,4507.0,11000.0,1350.0,420.0,95.0,,NL,,4500.0,5000.0,15087600
515,559,Veerman,2329919,244615886.0,3240.0,3786.0,10985.0,1140.0,377.0,158.0,,NL,,3500.0,4000.0,13704900
516,560,Velocity,2326634,244710904.0,3410.0,4109.0,12499.0,1145.0,351.0,95.0,,NL,,3500.0,4500.0,15087600
517,561,Ventrans II,2333127,244650211.0,2558.0,3032.0,11000.0,1140.0,316.0,120.0,,NL,,3000.0,3500.0,13704900
518,562,Vespucci,2333904,244710659.0,3181.0,3747.0,11000.0,1145.0,371.0,150.0,,NL,,3500.0,4000.0,13704900
519,563,Vesta,6002054,205474190.0,1430.0,1670.0,7984.0,950.0,281.0,69.0,,NL,,1500.0,2000.0,8174100
520,564,Vidi,2331965,244630431.0,2917.0,3015.0,10980.0,1144.0,341.0,95.0,,NL,,3000.0,3500.0,13704900
521,565,Vira,2316826,244700482.0,1082.0,1366.0,7695.0,819.0,260.0,105.0,,NL,,1500.0,1500.0,6791400
522,566,Viraya,2333199,244690482.0,4558.0,5173.0,13500.0,1145.0,421.0,129.0,,NL,,5000.0,5500.0,16470300
523,567,Volendam,2330828,244620740.0,1917.0,2093.0,8595.0,1144.0,325.0,106.0,,NL,,2000.0,2500.0,10939500
524,568,Voyager,2332403,244650651.0,2555.0,3022.0,11000.0,1140.0,314.0,130.0,,NL,,3000.0,3500.0,13704900
525,569,Waalstroom,2316185,244020757.0,1106.0,1548.0,7986.0,952.0,261.0,132.0,,NL,,1500.0,2000.0,8174100
526,571,Westzee,2332611,244650795.0,4521.0,5175.0,13500.0,1145.0,416.0,176.0,,NL,,5000.0,5500.0,16470300
527,573,Zeno,4805810,211512810.0,2348.0,3010.0,10995.0,1140.0,300.0,100.0,,NL,,2500.0,3500.0,13704900
528,574,Zuidwal,2333788,244670511.0,2675.0,3045.0,11000.0,1140.0,325.0,130.0,,NL,,3000.0,3500.0,13704900
529,575,Zuidzee,6004070,205245890.0,4135.0,5113.0,13500.0,1145.0,388.0,170.0,,NL,,4500.0,5500.0,16470300
530,576,Endurance II,2338275,244014854.0,3354.0,3738.0,11000.0,1145.0,383.0,140.0,"{""190"":""1036"",""290"":""2223"",""170"":"""",""390"":"""",""270"":""1983"",""150"":"""",""370"":""3195"",""250"":""1744"",""130"":"""",""350"":""2951"",""230"":"""",""110"":"""",""330"":""2707"",""210"":""1270"",""310"":""2465"",""90"":"""",""180"":""920"",""280"":""2103"",""160"":"""",""380"":"""",""260"":""1863"",""140"":"""",""360"":""3073"",""240"":""1625"",""120"":"""",""340"":""2829"",""220"":""1388"",""100"":"""",""320"":""2586"",""200"":""1153"",""300"":""2344"",""400"":"""",""80"":""""}",NL,6.23,3500.0,4000.0,13704900
531,578,Damiano,2332750,244670978.0,1629.0,1831.0,8500.0,960.0,320.0,99.0,"{""190"":""645"",""290"":""1399"",""170"":""497"",""390"":"""",""270"":""1247"",""150"":""352"",""370"":"""",""250"":""1095"",""130"":""208"",""350"":"""",""230"":"""",""110"":""68"",""330"":"""",""210"":""793"",""310"":""1552"",""90"":"""",""180"":""571"",""280"":""1323"",""160"":""424"",""380"":"""",""260"":""1171"",""140"":""280"",""360"":"""",""240"":""1019"",""120"":""138"",""340"":"""",""220"":""868"",""100"":"""",""320"":""1630"",""200"":""719"",""300"":""1475"",""400"":"""",""80"":""""}",NL,4.11,2000.0,2000.0,8174100
532,579,Illusion,4809550,211744760.0,3942.0,4523.0,10998.0,1353.0,380.0,100.0,"{""190"":""1280"",""290"":""2653"",""170"":""1013"",""390"":"""",""270"":""2372"",""150"":""749"",""370"":""3798"",""250"":""2095"",""130"":""488"",""350"":""3509"",""230"":"""",""110"":""229"",""330"":""3222"",""210"":""1550"",""310"":""2936"",""90"":"""",""180"":""1146"",""280"":""2512"",""160"":""881"",""380"":""3942"",""260"":""2233"",""140"":""618"",""360"":""3654"",""240"":""1958"",""120"":""358"",""340"":""3366"",""220"":""1686"",""100"":""100"",""320"":""3079"",""200"":""1415"",""300"":""2794"",""400"":"""",""80"":""""}",NL,9.9,4000.0,5000.0,15087600
533,580,Eiltank 84,2332983,211275880.0,1644.0,1858.0,8585.0,960.0,316.0,96.0,"{""190"":""677"",""290"":""1442"",""170"":""528"",""390"":"""",""270"":""1287"",""150"":""382"",""370"":"""",""250"":""1133"",""130"":""238"",""350"":"""",""230"":"""",""110"":""97"",""330"":"""",""210"":""828"",""310"":""1597"",""90"":"""",""180"":""603"",""280"":""1364"",""160"":""455"",""380"":"""",""260"":""1210"",""140"":""309"",""360"":"""",""240"":""1056"",""120"":""167"",""340"":"""",""220"":""903"",""100"":""28"",""320"":"""",""200"":""752"",""300"":""1519"",""400"":"""",""80"":""""}",NL,4.11,2000.0,2000.0,9556800
534,581,Louisa,4810610,211591470.0,1385.0,1760.0,8478.0,948.0,285.0,120.0,"{""190"":""675"",""290"":"""",""170"":""528"",""390"":"""",""270"":""1273"",""150"":""383"",""370"":"""",""250"":""1122"",""130"":""240"",""350"":"""",""230"":""973"",""110"":"""",""330"":"""",""210"":""824"",""310"":"""",""90"":"""",""180"":""602"",""280"":""1348"",""160"":""456"",""380"":"""",""260"":""1197"",""140"":""312"",""360"":"""",""240"":""1047"",""120"":""170"",""340"":"""",""220"":""898"",""100"":"""",""320"":"""",""200"":""749"",""300"":"""",""400"":"""",""80"":""""}",NL,,1500.0,2000.0,8174100
535,582,Nieuwe Maas,2338331,244316022.0,3008.0,3357.0,11000.0,1144.0,351.0,130.0,"{""190"":""1088"",""290"":""2282"",""170"":""852"",""390"":"""",""270"":""2041"",""150"":""619"",""370"":"""",""250"":""1801"",""130"":""390"",""350"":""3008"",""230"":"""",""110"":"""",""330"":""2765"",""210"":""1324"",""310"":""2523"",""90"":"""",""180"":""970"",""280"":""2161"",""160"":""735"",""380"":"""",""260"":""1921"",""140"":""504"",""360"":"""",""240"":""1681"",""120"":"""",""340"":""2887"",""220"":""1443"",""100"":"""",""320"":""2644"",""200"":""1206"",""300"":""2402"",""400"":"""",""80"":""""}",NL,6.23,3500.0,3500.0,13704900
536,583,Connemara,2333890,244730368.0,3047.0,4023.0,11000.0,1145.0,371.0,98.0,"{""190"":""922"",""290"":""2083"",""170"":""595"",""390"":"""",""270"":""1848"",""150"":""471"",""370"":""3035"",""250"":""1614"",""130"":""250"",""350"":""2796"",""230"":"""",""110"":""32"",""330"":""2557"",""210"":""1151"",""310"":""2320"",""90"":"""",""180"":""808"",""280"":""1966"",""160"":""583"",""380"":"""",""260"":""1731"",""140"":""360"",""360"":""2915"",""240"":""1498"",""120"":""141"",""340"":""2677"",""220"":""1266"",""100"":"""",""320"":""2439"",""200"":""1036"",""300"":""2202"",""400"":"""",""80"":""""}",NL,6.23,3500.0,4500.0,13704900
537,585,Forens,2327356,244750480.0,3273.0,4140.0,12500.0,1145.0,350.0,101.0,"{""190"":""1149"",""290"":""2492"",""170"":"""",""390"":"""",""270"":""2220"",""150"":"""",""370"":"""",""250"":""1950"",""130"":"""",""350"":""3273"",""110"":"""",""330"":""3039"",""210"":""1415"",""310"":""2765"",""90"":"""",""180"":""1016"",""280"":""2356"",""160"":"""",""380"":"""",""260"":""2085"",""140"":"""",""360"":"""",""240"":""1816"",""120"":"""",""340"":""3176"",""220"":""1548"",""100"":"""",""320"":""2902"",""200"":""1282"",""300"":""2628"",""400"":"""",""80"":"""",""229"":""1682""}",NL,,3500.0,4500.0,15087600
538,586,Ayasofya,2337521,211788670.0,2877.0,3016.0,10999.0,1143.0,341.0,120.0,,NL,,3000.0,3500.0,13704900
539,587,Independent,2337963,244182422.0,1553.0,1791.0,8467.0,950.0,331.0,140.0,"{""190"":"""",""290"":"""",""170"":"""",""390"":"""",""270"":"""",""150"":"""",""370"":"""",""250"":"""",""130"":"""",""350"":"""",""110"":"""",""330"":"""",""210"":"""",""310"":"""",""90"":"""",""180"":"""",""280"":"""",""160"":"""",""380"":"""",""260"":"""",""140"":"""",""360"":"""",""240"":"""",""120"":"""",""340"":"""",""220"":"""",""100"":"""",""320"":"""",""200"":"""",""300"":"""",""400"":"""",""80"":"""",""229"":""""}",NL,,2000.0,2000.0,8174100
